time_iso8601,stars_cumulative
2025-10-13 00:00:00+00:00,2236
2025-10-14 00:00:00+00:00,2312
2025-10-15 00:00:00+00:00,2332
2025-10-16 00:00:00+00:00,2349
2025-10-17 00:00:00+00:00,2361
2025-10-18 00:00:00+00:00,2364
2025-10-19 00:00:00+00:00,2366
2025-10-20 00:00:00+00:00,2377
2025-10-21 00:00:00+00:00,2391
2025-10-22 00:00:00+00:00,2407
2025-10-23 00:00:00+00:00,2422
2025-10-24 00:00:00+00:00,2426
2025-10-25 00:00:00+00:00,2430
2025-10-26 00:00:00+00:00,2432
2025-10-27 00:00:00+00:00,2438
2025-10-28 00:00:00+00:00,2474
2025-10-29 00:00:00+00:00,2490
2025-10-30 00:00:00+00:00,2501
2025-10-31 00:00:00+00:00,2513
2025-11-01 00:00:00+00:00,2514
2025-11-02 00:00:00+00:00,2519
2025-11-03 00:00:00+00:00,2526
2025-11-04 00:00:00+00:00,2533
2025-11-05 00:00:00+00:00,2541
2025-11-06 00:00:00+00:00,2548
2025-11-07 00:00:00+00:00,2555
2025-11-08 00:00:00+00:00,2558
2025-11-09 00:00:00+00:00,2561
2025-11-10 00:00:00+00:00,2567
2025-11-11 00:00:00+00:00,2575
2025-11-12 00:00:00+00:00,2581
2025-11-13 00:00:00+00:00,2589
2025-11-14 00:00:00+00:00,2597
2025-11-15 00:00:00+00:00,2602
2025-11-16 00:00:00+00:00,2605
2025-11-17 00:00:00+00:00,2611
2025-11-18 00:00:00+00:00,2613
2025-11-19 00:00:00+00:00,2616
2025-11-20 00:00:00+00:00,2624
2025-11-21 00:00:00+00:00,2627
2025-11-22 00:00:00+00:00,2628
2025-11-23 00:00:00+00:00,2630
2025-11-24 00:00:00+00:00,2638
2025-11-25 00:00:00+00:00,2643
2025-11-26 00:00:00+00:00,2649
2025-11-27 00:00:00+00:00,2655
2025-11-28 00:00:00+00:00,2660
2025-11-30 00:00:00+00:00,2664
2025-12-01 00:00:00+00:00,2676
2025-12-02 00:00:00+00:00,2683
2025-12-03 00:00:00+00:00,2688
2025-12-04 00:00:00+00:00,2693
2025-12-05 00:00:00+00:00,2697
2025-12-06 00:00:00+00:00,2700
2025-12-07 00:00:00+00:00,2702
2025-12-08 00:00:00+00:00,2707
2025-12-09 00:00:00+00:00,2712
2025-12-10 00:00:00+00:00,2715
2025-12-11 00:00:00+00:00,2723
2025-12-12 00:00:00+00:00,2727
2025-12-13 00:00:00+00:00,2728
2025-12-14 00:00:00+00:00,2730
2025-12-15 00:00:00+00:00,2735
2025-12-16 00:00:00+00:00,2739
2025-12-17 00:00:00+00:00,2744
2025-12-18 00:00:00+00:00,2747
2025-12-19 00:00:00+00:00,2749
2025-12-20 00:00:00+00:00,2750
2025-12-21 00:00:00+00:00,2752
2025-12-22 00:00:00+00:00,2759
2025-12-23 00:00:00+00:00,2761
2025-12-24 00:00:00+00:00,2764
2025-12-25 00:00:00+00:00,2772
2025-12-26 00:00:00+00:00,2780
2025-12-27 00:00:00+00:00,2784
2025-12-28 00:00:00+00:00,2787
2025-12-29 00:00:00+00:00,2795
2025-12-30 00:00:00+00:00,2799
2025-12-31 00:00:00+00:00,2800
2026-01-02 00:00:00+00:00,2801
2026-01-03 00:00:00+00:00,2802
2026-01-04 00:00:00+00:00,2805
2026-01-05 00:00:00+00:00,2812
2026-01-06 00:00:00+00:00,2822
2026-01-07 00:00:00+00:00,2826
2026-01-08 00:00:00+00:00,2832
2026-01-09 00:00:00+00:00,2843
2026-01-10 00:00:00+00:00,2847
2026-01-11 00:00:00+00:00,2855
2026-01-12 00:00:00+00:00,2864
2026-01-13 00:00:00+00:00,2869
2026-01-14 00:00:00+00:00,2870
2026-01-15 00:00:00+00:00,2875
2026-01-16 00:00:00+00:00,2882
2026-01-17 00:00:00+00:00,2883
2026-01-18 00:00:00+00:00,2885
2026-01-19 00:00:00+00:00,2888
2026-01-20 00:00:00+00:00,2896
2026-01-21 00:00:00+00:00,2906
2026-01-22 00:00:00+00:00,2915
2026-01-23 00:00:00+00:00,2917
2026-01-24 00:00:00+00:00,2921
2026-01-25 00:00:00+00:00,2922
2026-01-26 00:00:00+00:00,2926
2026-01-27 00:00:00+00:00,2928
2026-01-28 00:00:00+00:00,2930
2026-01-29 00:00:00+00:00,2936
2026-01-30 00:00:00+00:00,2939
2026-01-31 00:00:00+00:00,2941
2026-02-01 00:00:00+00:00,2944
2026-02-02 00:00:00+00:00,2954
2026-02-03 00:00:00+00:00,2960
2026-02-04 00:00:00+00:00,2962
2026-02-05 00:00:00+00:00,2966
2026-02-06 00:00:00+00:00,2973
2026-02-07 00:00:00+00:00,2978
2026-02-08 00:00:00+00:00,2981
2026-02-09 00:00:00+00:00,2985
2026-02-10 00:00:00+00:00,2990
2026-02-11 00:00:00+00:00,2993
2026-02-12 00:00:00+00:00,2995
2026-02-13 00:00:00+00:00,2998
2026-02-14 00:00:00+00:00,2999
2026-02-15 00:00:00+00:00,3000
2026-02-16 00:00:00+00:00,3003
2026-02-17 00:00:00+00:00,3006
2026-02-18 00:00:00+00:00,3010
2026-02-19 00:00:00+00:00,3011
2026-02-20 00:00:00+00:00,3012
2026-02-21 00:00:00+00:00,3015
2026-02-22 00:00:00+00:00,3018
2026-02-24 00:00:00+00:00,3021
2026-02-25 00:00:00+00:00,3023
2026-02-26 00:00:00+00:00,3026
2026-02-27 00:00:00+00:00,3033
2026-02-28 00:00:00+00:00,3034
2026-03-01 00:00:00+00:00,3035
2026-03-02 00:00:00+00:00,3036
2026-03-03 00:00:00+00:00,3037
2026-03-04 00:00:00+00:00,3039
2026-03-05 00:00:00+00:00,3042
2026-03-06 00:00:00+00:00,3044
2026-03-07 00:00:00+00:00,3046
2026-03-08 00:00:00+00:00,3048
2026-03-09 00:00:00+00:00,3053
2026-03-10 00:00:00+00:00,3061
2026-03-11 00:00:00+00:00,3071
2026-03-12 00:00:00+00:00,3076
2026-03-13 00:00:00+00:00,3077
2026-03-14 00:00:00+00:00,3079
2026-03-16 00:00:00+00:00,3083
2026-03-17 00:00:00+00:00,3092
2026-03-18 00:00:00+00:00,3094
2026-03-19 00:00:00+00:00,3095
2026-03-20 00:00:00+00:00,3099
2026-03-21 00:00:00+00:00,3100
2026-03-22 00:00:00+00:00,3101
2026-03-23 00:00:00+00:00,3112
2026-03-24 00:00:00+00:00,3129
2026-03-25 00:00:00+00:00,3138
2026-03-26 00:00:00+00:00,3161
2026-03-27 00:00:00+00:00,3171
2026-03-28 00:00:00+00:00,3177
2026-03-29 00:00:00+00:00,3178
2026-03-30 00:00:00+00:00,3182
2026-03-31 00:00:00+00:00,3185
2026-04-01 00:00:00+00:00,3193
2026-04-02 00:00:00+00:00,3200
2026-04-03 00:00:00+00:00,3205
2026-04-04 00:00:00+00:00,3207
2026-04-05 00:00:00+00:00,3208
2026-04-06 00:00:00+00:00,3212
2026-04-07 00:00:00+00:00,3217
2026-04-08 00:00:00+00:00,3224
2026-04-09 00:00:00+00:00,3230
2026-04-10 00:00:00+00:00,3248
2026-04-11 00:00:00+00:00,3257
2026-04-12 00:00:00+00:00,3265
2026-04-13 00:00:00+00:00,3277
2026-04-14 00:00:00+00:00,3290
2026-04-15 00:00:00+00:00,3302
2026-04-16 00:00:00+00:00,3313
2026-04-17 00:00:00+00:00,3321
2026-04-18 00:00:00+00:00,3326
2026-04-19 00:00:00+00:00,3327
2026-04-20 00:00:00+00:00,3333
2026-04-21 00:00:00+00:00,3335
2026-04-22 00:00:00+00:00,3342
2026-04-23 00:00:00+00:00,3349
2026-04-24 00:00:00+00:00,3354
2026-04-25 00:00:00+00:00,3358
2026-04-26 00:00:00+00:00,3359
2026-04-27 00:00:00+00:00,3364
2026-04-28 00:00:00+00:00,3374
2026-04-29 00:00:00+00:00,3378
2026-04-30 00:00:00+00:00,3382
2026-05-02 00:00:00+00:00,3384
2026-05-04 00:00:00+00:00,3387
2026-05-05 00:00:00+00:00,3390
2026-05-06 00:00:00+00:00,3395
2026-05-07 00:00:00+00:00,3403
2026-05-08 00:00:00+00:00,3407
2026-05-09 00:00:00+00:00,3410
2026-05-10 00:00:00+00:00,3413
